"","value","lanina","elnino","enso"
"650",1951-10-12,0,1,"El Nino"
"651",1951-10-13,0,1,"El Nino"
"652",1951-10-14,0,1,"El Nino"
"653",1951-10-15,0,1,"El Nino"
"654",1951-10-16,0,1,"El Nino"
"655",1951-10-17,0,1,"El Nino"
"656",1951-10-18,0,1,"El Nino"
"657",1951-10-19,0,1,"El Nino"
"658",1951-10-20,0,1,"El Nino"
"659",1951-10-21,0,1,"El Nino"
"660",1951-10-22,0,1,"El Nino"
"661",1951-10-23,0,1,"El Nino"
"662",1951-10-24,0,1,"El Nino"
"663",1951-10-25,0,1,"El Nino"
"664",1951-10-26,0,1,"El Nino"
"665",1951-10-27,0,1,"El Nino"
"666",1951-10-28,0,1,"El Nino"
"667",1951-10-29,0,1,"El Nino"
"668",1951-10-30,0,1,"El Nino"
"669",1951-10-31,0,1,"El Nino"
"670",1951-11-01,0,1,"El Nino"
"671",1951-11-02,0,1,"El Nino"
"672",1951-11-03,0,1,"El Nino"
"673",1951-11-04,0,1,"El Nino"
"674",1951-11-05,0,1,"El Nino"
"675",1951-11-06,0,1,"El Nino"
"676",1951-11-07,0,1,"El Nino"
"677",1951-11-08,0,1,"El Nino"
"678",1951-11-09,0,1,"El Nino"
"679",1951-11-10,0,1,"El Nino"
"680",1951-11-11,0,1,"El Nino"
"681",1951-11-12,0,1,"El Nino"
"682",1951-11-13,0,1,"El Nino"
"683",1951-11-14,0,1,"El Nino"
"684",1951-11-15,0,1,"El Nino"
"685",1951-11-16,0,1,"El Nino"
"686",1951-11-17,0,1,"El Nino"
"687",1951-11-18,0,1,"El Nino"
"688",1951-11-19,0,1,"El Nino"
"689",1951-11-20,0,1,"El Nino"
"690",1951-11-21,0,1,"El Nino"
"691",1951-11-22,0,1,"El Nino"
"692",1951-11-23,0,1,"El Nino"
"693",1951-11-24,0,1,"El Nino"
"694",1951-11-25,0,1,"El Nino"
"695",1951-11-26,0,1,"El Nino"
"696",1951-11-27,0,1,"El Nino"
"697",1951-11-28,0,1,"El Nino"
"698",1951-11-29,0,1,"El Nino"
"699",1951-11-30,0,1,"El Nino"
"700",1951-12-01,0,1,"El Nino"
"701",1951-12-02,0,1,"El Nino"
"702",1951-12-03,0,1,"El Nino"
"703",1951-12-04,0,1,"El Nino"
"704",1951-12-05,0,1,"El Nino"
"705",1951-12-06,0,1,"El Nino"
"706",1951-12-07,0,1,"El Nino"
"707",1951-12-08,0,1,"El Nino"
"708",1951-12-09,0,1,"El Nino"
"709",1951-12-10,0,1,"El Nino"
"710",1951-12-11,0,1,"El Nino"
"711",1951-12-12,0,1,"El Nino"
"712",1951-12-13,0,1,"El Nino"
"713",1951-12-14,0,1,"El Nino"
"714",1951-12-15,0,1,"El Nino"
"715",1951-12-16,0,1,"El Nino"
"716",1951-12-17,0,1,"El Nino"
"717",1951-12-18,0,1,"El Nino"
"718",1951-12-19,0,1,"El Nino"
"719",1951-12-20,0,1,"El Nino"
"720",1951-12-21,0,1,"El Nino"
"721",1951-12-22,0,1,"El Nino"
"722",1951-12-23,0,1,"El Nino"
"723",1951-12-24,0,1,"El Nino"
"724",1951-12-25,0,1,"El Nino"
"725",1951-12-26,0,1,"El Nino"
"726",1951-12-27,0,1,"El Nino"
"727",1951-12-28,0,1,"El Nino"
"728",1951-12-29,0,1,"El Nino"
"729",1951-12-30,0,1,"El Nino"
"730",1951-12-31,0,1,"El Nino"
"731",1952-01-01,0,1,"El Nino"
"732",1952-01-02,0,1,"El Nino"
"733",1952-01-03,0,1,"El Nino"
"734",1952-01-04,0,1,"El Nino"
"735",1952-01-05,0,1,"El Nino"
"736",1952-01-06,0,1,"El Nino"
"737",1952-01-07,0,1,"El Nino"
"738",1952-01-08,0,1,"El Nino"
"739",1952-01-09,0,1,"El Nino"
"740",1952-01-10,0,1,"El Nino"
"741",1952-01-11,0,1,"El Nino"
"742",1952-01-12,0,1,"El Nino"
"743",1952-01-13,0,1,"El Nino"
"744",1952-01-14,0,1,"El Nino"
"745",1952-01-15,0,1,"El Nino"
"746",1952-01-16,0,1,"El Nino"
"747",1952-01-17,0,1,"El Nino"
"748",1952-01-18,0,1,"El Nino"
"749",1952-01-19,0,1,"El Nino"
"750",1952-01-20,0,1,"El Nino"
"751",1952-01-21,0,1,"El Nino"
"752",1952-01-22,0,1,"El Nino"
"753",1952-01-23,0,1,"El Nino"
"754",1952-01-24,0,1,"El Nino"
"755",1952-01-25,0,1,"El Nino"
"756",1952-01-26,0,1,"El Nino"
"757",1952-01-27,0,1,"El Nino"
"758",1952-01-28,0,1,"El Nino"
"759",1952-01-29,0,1,"El Nino"
"760",1952-01-30,0,1,"El Nino"
"761",1952-01-31,0,1,"El Nino"
"762",1952-02-01,0,1,"El Nino"
"763",1952-02-02,0,1,"El Nino"
"764",1952-02-03,0,1,"El Nino"
"765",1952-02-04,0,1,"El Nino"
"766",1952-02-05,0,1,"El Nino"
"767",1952-02-06,0,1,"El Nino"
"768",1952-02-07,0,1,"El Nino"
"769",1952-02-08,0,1,"El Nino"
"770",1952-02-09,0,1,"El Nino"
"771",1952-02-10,0,1,"El Nino"
"772",1952-02-11,0,1,"El Nino"
"773",1952-02-12,0,1,"El Nino"
"774",1952-02-13,0,1,"El Nino"
"775",1952-02-14,0,1,"El Nino"
"776",1952-02-15,0,1,"El Nino"
"777",1952-02-16,0,1,"El Nino"
"778",1952-02-17,0,1,"El Nino"
"779",1952-02-18,0,1,"El Nino"
"780",1952-02-19,0,1,"El Nino"
"781",1952-02-20,0,1,"El Nino"
"782",1952-02-21,0,1,"El Nino"
"783",1952-02-22,0,1,"El Nino"
"784",1952-02-23,0,1,"El Nino"
"785",1952-02-24,0,1,"El Nino"
"786",1952-02-25,0,1,"El Nino"
"787",1952-02-26,0,1,"El Nino"
"788",1952-02-27,0,1,"El Nino"
"789",1952-02-28,0,1,"El Nino"
"790",1952-02-29,0,0,"Neutral"
"791",1952-03-01,0,0,"Neutral"
"792",1952-03-02,0,0,"Neutral"
"793",1952-03-03,0,0,"Neutral"
"794",1952-03-04,0,0,"Neutral"
"795",1952-03-05,0,0,"Neutral"
"796",1952-03-06,0,0,"Neutral"
"797",1952-03-07,0,0,"Neutral"
"798",1952-03-08,0,0,"Neutral"
"799",1952-03-09,0,0,"Neutral"
"800",1952-03-10,0,0,"Neutral"
"801",1952-03-11,0,0,"Neutral"
"802",1952-03-12,0,0,"Neutral"
"803",1952-03-13,0,0,"Neutral"
"804",1952-03-14,0,0,"Neutral"
"805",1952-03-15,0,0,"Neutral"
"806",1952-03-16,0,0,"Neutral"
"807",1952-03-17,0,0,"Neutral"
"808",1952-03-18,0,0,"Neutral"
"809",1952-03-19,0,0,"Neutral"
"810",1952-03-20,0,0,"Neutral"
"811",1952-03-21,0,0,"Neutral"
"812",1952-03-22,0,0,"Neutral"
"813",1952-03-23,0,0,"Neutral"
"814",1952-03-24,0,0,"Neutral"
"815",1952-03-25,0,0,"Neutral"
"816",1952-03-26,0,0,"Neutral"
"817",1952-03-27,0,0,"Neutral"
"818",1952-03-28,0,0,"Neutral"
"819",1952-03-29,0,0,"Neutral"
"820",1952-03-30,0,0,"Neutral"
"821",1952-03-31,0,0,"Neutral"
"822",1952-04-01,0,0,"Neutral"
"823",1952-04-02,0,0,"Neutral"
"824",1952-04-03,0,0,"Neutral"
"825",1952-04-04,0,0,"Neutral"
"826",1952-04-05,0,0,"Neutral"
"827",1952-04-06,0,0,"Neutral"
"828",1952-04-07,0,0,"Neutral"
"829",1952-04-08,0,0,"Neutral"
"830",1952-04-09,0,0,"Neutral"
"831",1952-04-10,0,0,"Neutral"
"832",1952-04-11,0,0,"Neutral"
"833",1952-04-12,0,0,"Neutral"
"834",1952-04-13,0,0,"Neutral"
"835",1952-04-14,0,0,"Neutral"
"836",1952-04-15,0,0,"Neutral"
"837",1952-04-16,0,0,"Neutral"
"838",1952-04-17,0,0,"Neutral"
"839",1952-04-18,0,0,"Neutral"
"840",1952-04-19,0,0,"Neutral"
"841",1952-04-20,0,0,"Neutral"
"842",1952-04-21,0,0,"Neutral"
"843",1952-04-22,0,0,"Neutral"
"844",1952-04-23,0,0,"Neutral"
"845",1952-04-24,0,0,"Neutral"
"846",1952-04-25,0,0,"Neutral"
"847",1952-04-26,0,0,"Neutral"
"848",1952-04-27,0,0,"Neutral"
"849",1952-04-28,0,0,"Neutral"
"850",1952-04-29,0,0,"Neutral"
"851",1952-04-30,0,0,"Neutral"
"852",1952-05-01,0,0,"Neutral"
"853",1952-05-02,0,0,"Neutral"
"854",1952-05-03,0,0,"Neutral"
"855",1952-05-04,0,0,"Neutral"
"856",1952-05-05,0,0,"Neutral"
"857",1952-05-06,0,0,"Neutral"
"858",1952-05-07,0,0,"Neutral"
"859",1952-05-08,0,0,"Neutral"
"860",1952-05-09,0,0,"Neutral"
"861",1952-05-10,0,0,"Neutral"
"862",1952-05-11,0,0,"Neutral"
"863",1952-05-12,0,0,"Neutral"
"864",1952-05-13,0,0,"Neutral"
"865",1952-05-14,0,0,"Neutral"
"866",1952-05-15,0,0,"Neutral"
"867",1952-05-16,0,0,"Neutral"
"868",1952-05-17,0,0,"Neutral"
"869",1952-05-18,0,0,"Neutral"
"870",1952-05-19,0,0,"Neutral"
"871",1952-05-20,0,0,"Neutral"
"872",1952-05-21,0,0,"Neutral"
"873",1952-05-22,0,0,"Neutral"
"874",1952-05-23,0,0,"Neutral"
"875",1952-05-24,0,0,"Neutral"
"876",1952-05-25,0,0,"Neutral"
"877",1952-05-26,0,0,"Neutral"
"878",1952-05-27,0,0,"Neutral"
"879",1952-05-28,0,0,"Neutral"
"880",1952-05-29,0,0,"Neutral"
"881",1952-05-30,0,0,"Neutral"
"882",1952-05-31,0,0,"Neutral"
"883",1952-06-01,0,0,"Neutral"
"884",1952-06-02,0,0,"Neutral"
"885",1952-06-03,0,0,"Neutral"
"886",1952-06-04,0,0,"Neutral"
"887",1952-06-05,0,0,"Neutral"
"888",1952-06-06,0,0,"Neutral"
"889",1952-06-07,0,0,"Neutral"
"890",1952-06-08,0,0,"Neutral"
"891",1952-06-09,0,0,"Neutral"
"892",1952-06-10,0,0,"Neutral"
"893",1952-06-11,0,0,"Neutral"
"894",1952-06-12,0,0,"Neutral"
"895",1952-06-13,0,0,"Neutral"
"896",1952-06-14,0,0,"Neutral"
"897",1952-06-15,0,0,"Neutral"
"898",1952-06-16,0,0,"Neutral"
"899",1952-06-17,0,0,"Neutral"
"900",1952-06-18,0,0,"Neutral"
"901",1952-06-19,0,0,"Neutral"
"902",1952-06-20,0,0,"Neutral"
"903",1952-06-21,0,0,"Neutral"
"904",1952-06-22,0,0,"Neutral"
"905",1952-06-23,0,0,"Neutral"
"906",1952-06-24,0,0,"Neutral"
"907",1952-06-25,0,0,"Neutral"
"908",1952-06-26,0,0,"Neutral"
"909",1952-06-27,0,0,"Neutral"
"910",1952-06-28,0,0,"Neutral"
"911",1952-06-29,0,0,"Neutral"
"912",1952-06-30,0,0,"Neutral"
"913",1952-07-01,0,0,"Neutral"
"914",1952-07-02,0,0,"Neutral"
"915",1952-07-03,0,0,"Neutral"
"916",1952-07-04,0,0,"Neutral"
"917",1952-07-05,0,0,"Neutral"
"918",1952-07-06,0,0,"Neutral"
"919",1952-07-07,0,0,"Neutral"
"920",1952-07-08,0,0,"Neutral"
"921",1952-07-09,0,0,"Neutral"
"922",1952-07-10,0,0,"Neutral"
"923",1952-07-11,0,0,"Neutral"
"924",1952-07-12,0,0,"Neutral"
"925",1952-07-13,0,0,"Neutral"
"926",1952-07-14,0,0,"Neutral"
"927",1952-07-15,0,0,"Neutral"
"928",1952-07-16,0,0,"Neutral"
"929",1952-07-17,0,0,"Neutral"
"930",1952-07-18,0,0,"Neutral"
"931",1952-07-19,0,0,"Neutral"
"932",1952-07-20,0,0,"Neutral"
"933",1952-07-21,0,0,"Neutral"
"934",1952-07-22,0,0,"Neutral"
"935",1952-07-23,0,0,"Neutral"
"936",1952-07-24,0,0,"Neutral"
"937",1952-07-25,0,0,"Neutral"
"938",1952-07-26,0,0,"Neutral"
"939",1952-07-27,0,0,"Neutral"
"940",1952-07-28,0,0,"Neutral"
"941",1952-07-29,0,0,"Neutral"
"942",1952-07-30,0,0,"Neutral"
"943",1952-07-31,0,0,"Neutral"
"944",1952-08-01,0,0,"Neutral"
"945",1952-08-02,0,0,"Neutral"
"946",1952-08-03,0,0,"Neutral"
"947",1952-08-04,0,0,"Neutral"
"948",1952-08-05,0,0,"Neutral"
"949",1952-08-06,0,0,"Neutral"
"950",1952-08-07,0,0,"Neutral"
"951",1952-08-08,0,0,"Neutral"
"952",1952-08-09,0,0,"Neutral"
"953",1952-08-10,0,0,"Neutral"
"954",1952-08-11,0,0,"Neutral"
"955",1952-08-12,0,0,"Neutral"
"956",1952-08-13,0,0,"Neutral"
"957",1952-08-14,0,0,"Neutral"
"958",1952-08-15,0,0,"Neutral"
"959",1952-08-16,0,0,"Neutral"
"960",1952-08-17,0,0,"Neutral"
"961",1952-08-18,0,0,"Neutral"
"962",1952-08-19,0,0,"Neutral"
"963",1952-08-20,0,0,"Neutral"
"964",1952-08-21,0,0,"Neutral"
"965",1952-08-22,0,0,"Neutral"
"966",1952-08-23,0,0,"Neutral"
"967",1952-08-24,0,0,"Neutral"
"968",1952-08-25,0,0,"Neutral"
"969",1952-08-26,0,0,"Neutral"
"970",1952-08-27,0,0,"Neutral"
"971",1952-08-28,0,0,"Neutral"
"972",1952-08-29,0,0,"Neutral"
"973",1952-08-30,0,0,"Neutral"
"974",1952-08-31,0,0,"Neutral"
"975",1952-09-01,0,0,"Neutral"
"976",1952-09-02,0,0,"Neutral"
"977",1952-09-03,0,0,"Neutral"
"978",1952-09-04,0,0,"Neutral"
"979",1952-09-05,0,0,"Neutral"
"980",1952-09-06,0,0,"Neutral"
"981",1952-09-07,0,0,"Neutral"
"982",1952-09-08,0,0,"Neutral"
"983",1952-09-09,0,0,"Neutral"
"984",1952-09-10,0,0,"Neutral"
"985",1952-09-11,0,0,"Neutral"
"986",1952-09-12,0,0,"Neutral"
"987",1952-09-13,0,0,"Neutral"
"988",1952-09-14,0,0,"Neutral"
"989",1952-09-15,0,0,"Neutral"
"990",1952-09-16,0,0,"Neutral"
"991",1952-09-17,0,0,"Neutral"
"992",1952-09-18,0,0,"Neutral"
"993",1952-09-19,0,0,"Neutral"
"994",1952-09-20,0,0,"Neutral"
"995",1952-09-21,0,0,"Neutral"
"996",1952-09-22,0,0,"Neutral"
"997",1952-09-23,0,0,"Neutral"
"998",1952-09-24,0,0,"Neutral"
"999",1952-09-25,0,0,"Neutral"
"1000",1952-09-26,0,0,"Neutral"
"1001",1952-09-27,0,0,"Neutral"
"1002",1952-09-28,0,0,"Neutral"
"1003",1952-09-29,0,0,"Neutral"
"1004",1952-09-30,0,0,"Neutral"
"1005",1952-10-01,0,0,"Neutral"
"1006",1952-10-02,0,0,"Neutral"
"1007",1952-10-03,0,0,"Neutral"
"1008",1952-10-04,0,0,"Neutral"
"1009",1952-10-05,0,0,"Neutral"
"1010",1952-10-06,0,0,"Neutral"
"1011",1952-10-07,0,0,"Neutral"
"1012",1952-10-08,0,0,"Neutral"
"1013",1952-10-09,0,0,"Neutral"
"1014",1952-10-10,0,0,"Neutral"
"1015",1952-10-11,0,0,"Neutral"
"1016",1952-10-12,0,0,"Neutral"
"1017",1952-10-13,0,0,"Neutral"
"1018",1952-10-14,0,0,"Neutral"
"1019",1952-10-15,0,0,"Neutral"
"1020",1952-10-16,0,0,"Neutral"
"1021",1952-10-17,0,0,"Neutral"
"1022",1952-10-18,0,0,"Neutral"
"1023",1952-10-19,0,0,"Neutral"
"1024",1952-10-20,0,0,"Neutral"
"1025",1952-10-21,0,0,"Neutral"
"1026",1952-10-22,0,0,"Neutral"
"1027",1952-10-23,0,0,"Neutral"
"1028",1952-10-24,0,0,"Neutral"
"1029",1952-10-25,0,0,"Neutral"
"1030",1952-10-26,0,0,"Neutral"
"1031",1952-10-27,0,0,"Neutral"
"1032",1952-10-28,0,0,"Neutral"
"1033",1952-10-29,0,0,"Neutral"
"1034",1952-10-30,0,0,"Neutral"
"1035",1952-10-31,0,0,"Neutral"
"1036",1952-11-01,0,0,"Neutral"
"1037",1952-11-02,0,0,"Neutral"
"1038",1952-11-03,0,0,"Neutral"
"1039",1952-11-04,0,0,"Neutral"
"1040",1952-11-05,0,0,"Neutral"
"1041",1952-11-06,0,0,"Neutral"
"1042",1952-11-07,0,0,"Neutral"
"1043",1952-11-08,0,0,"Neutral"
"1044",1952-11-09,0,0,"Neutral"
"1045",1952-11-10,0,0,"Neutral"
"1046",1952-11-11,0,0,"Neutral"
"1047",1952-11-12,0,0,"Neutral"
"1048",1952-11-13,0,0,"Neutral"
"1049",1952-11-14,0,0,"Neutral"
"1050",1952-11-15,0,0,"Neutral"
"1051",1952-11-16,0,0,"Neutral"
"1052",1952-11-17,0,0,"Neutral"
"1053",1952-11-18,0,0,"Neutral"
"1054",1952-11-19,0,0,"Neutral"
"1055",1952-11-20,0,0,"Neutral"
"1056",1952-11-21,0,0,"Neutral"
"1057",1952-11-22,0,0,"Neutral"
"1058",1952-11-23,0,0,"Neutral"
"1059",1952-11-24,0,0,"Neutral"
"1060",1952-11-25,0,0,"Neutral"
"1061",1952-11-26,0,0,"Neutral"
"1062",1952-11-27,0,0,"Neutral"
"1063",1952-11-28,0,0,"Neutral"
"1064",1952-11-29,0,0,"Neutral"
"1065",1952-11-30,0,0,"Neutral"
"1066",1952-12-01,0,0,"Neutral"
"1067",1952-12-02,0,0,"Neutral"
"1068",1952-12-03,0,0,"Neutral"
"1069",1952-12-04,0,0,"Neutral"
"1070",1952-12-05,0,0,"Neutral"
"1071",1952-12-06,0,0,"Neutral"
"1072",1952-12-07,0,0,"Neutral"
"1073",1952-12-08,0,0,"Neutral"
"1074",1952-12-09,0,0,"Neutral"
"1075",1952-12-10,0,0,"Neutral"
"1076",1952-12-11,0,0,"Neutral"
"1077",1952-12-12,0,0,"Neutral"
"1078",1952-12-13,0,0,"Neutral"
"1079",1952-12-14,0,0,"Neutral"
"1080",1952-12-15,0,0,"Neutral"
"1081",1952-12-16,0,0,"Neutral"
"1082",1952-12-17,0,0,"Neutral"
"1083",1952-12-18,0,0,"Neutral"
"1084",1952-12-19,0,0,"Neutral"
"1085",1952-12-20,0,0,"Neutral"
"1086",1952-12-21,0,0,"Neutral"
"1087",1952-12-22,0,0,"Neutral"
"1088",1952-12-23,0,0,"Neutral"
"1089",1952-12-24,0,0,"Neutral"
"1090",1952-12-25,0,0,"Neutral"
"1091",1952-12-26,0,0,"Neutral"
"1092",1952-12-27,0,0,"Neutral"
"1093",1952-12-28,0,0,"Neutral"
"1094",1952-12-29,0,0,"Neutral"
"1095",1952-12-30,0,0,"Neutral"
"1096",1952-12-31,0,0,"Neutral"
"1097",1953-01-01,0,0,"Neutral"
"1098",1953-01-02,0,0,"Neutral"
"1099",1953-01-03,0,0,"Neutral"
"1100",1953-01-04,0,0,"Neutral"
"1101",1953-01-05,0,0,"Neutral"
"1102",1953-01-06,0,0,"Neutral"
"1103",1953-01-07,0,0,"Neutral"
"1104",1953-01-08,0,0,"Neutral"
"1105",1953-01-09,0,0,"Neutral"
"1106",1953-01-10,0,0,"Neutral"
"1107",1953-01-11,0,0,"Neutral"
"1108",1953-01-12,0,0,"Neutral"
"1109",1953-01-13,0,0,"Neutral"
"1110",1953-01-14,0,0,"Neutral"
"1111",1953-01-15,0,0,"Neutral"
"1112",1953-01-16,0,0,"Neutral"
"1113",1953-01-17,0,0,"Neutral"
"1114",1953-01-18,0,0,"Neutral"
"1115",1953-01-19,0,0,"Neutral"
"1116",1953-01-20,0,0,"Neutral"
"1117",1953-01-21,0,0,"Neutral"
"1118",1953-01-22,0,0,"Neutral"
"1119",1953-01-23,0,0,"Neutral"
"1120",1953-01-24,0,0,"Neutral"
"1121",1953-01-25,0,0,"Neutral"
"1122",1953-01-26,0,0,"Neutral"
"1123",1953-01-27,0,0,"Neutral"
"1124",1953-01-28,0,0,"Neutral"
"1125",1953-01-29,0,0,"Neutral"
"1126",1953-01-30,0,0,"Neutral"
"1127",1953-01-31,0,0,"Neutral"
"1128",1953-02-01,0,0,"Neutral"
"1129",1953-02-02,0,0,"Neutral"
"1130",1953-02-03,0,0,"Neutral"
"1131",1953-02-04,0,0,"Neutral"
"1132",1953-02-05,0,0,"Neutral"
"1133",1953-02-06,0,0,"Neutral"
"1134",1953-02-07,0,0,"Neutral"
"1135",1953-02-08,0,0,"Neutral"
"1136",1953-02-09,0,0,"Neutral"
"1137",1953-02-10,0,0,"Neutral"
"1138",1953-02-11,0,0,"Neutral"
"1139",1953-02-12,0,0,"Neutral"
"1140",1953-02-13,0,0,"Neutral"
"1141",1953-02-14,0,0,"Neutral"
"1142",1953-02-15,0,0,"Neutral"
"1143",1953-02-16,0,0,"Neutral"
"1144",1953-02-17,0,0,"Neutral"
"1145",1953-02-18,0,0,"Neutral"
"1146",1953-02-19,0,0,"Neutral"
"1147",1953-02-20,0,0,"Neutral"
"1148",1953-02-21,0,0,"Neutral"
"1149",1953-02-22,0,0,"Neutral"
"1150",1953-02-23,0,0,"Neutral"
"1151",1953-02-24,0,0,"Neutral"
"1152",1953-02-25,0,0,"Neutral"
"1153",1953-02-26,0,0,"Neutral"
"1154",1953-02-27,0,0,"Neutral"
"1155",1953-02-28,0,0,"Neutral"
"1156",1953-03-01,0,0,"Neutral"
"1157",1953-03-02,0,0,"Neutral"
"1158",1953-03-03,0,0,"Neutral"
"1159",1953-03-04,0,0,"Neutral"
"1160",1953-03-05,0,0,"Neutral"
"1161",1953-03-06,0,0,"Neutral"
"1162",1953-03-07,0,0,"Neutral"
"1163",1953-03-08,0,0,"Neutral"
"1164",1953-03-09,0,0,"Neutral"
"1165",1953-03-10,0,0,"Neutral"
"1166",1953-03-11,0,0,"Neutral"
"1167",1953-03-12,0,0,"Neutral"
"1168",1953-03-13,0,0,"Neutral"
"1169",1953-03-14,0,0,"Neutral"
"1170",1953-03-15,0,0,"Neutral"
"1171",1953-03-16,0,0,"Neutral"
"1172",1953-03-17,0,0,"Neutral"
"1173",1953-03-18,0,0,"Neutral"
"1174",1953-03-19,0,0,"Neutral"
"1175",1953-03-20,0,0,"Neutral"
"1176",1953-03-21,0,0,"Neutral"
"1177",1953-03-22,0,0,"Neutral"
"1178",1953-03-23,0,0,"Neutral"
"1179",1953-03-24,0,0,"Neutral"
"1180",1953-03-25,0,0,"Neutral"
"1181",1953-03-26,0,0,"Neutral"
"1182",1953-03-27,0,0,"Neutral"
"1183",1953-03-28,0,0,"Neutral"
"1184",1953-03-29,0,0,"Neutral"
"1185",1953-03-30,0,0,"Neutral"
"1186",1953-03-31,0,0,"Neutral"
"1187",1953-04-01,0,0,"Neutral"
"1188",1953-04-02,0,0,"Neutral"
"1189",1953-04-03,0,0,"Neutral"
"1190",1953-04-04,0,0,"Neutral"
"1191",1953-04-05,0,0,"Neutral"
"1192",1953-04-06,0,0,"Neutral"
"1193",1953-04-07,0,0,"Neutral"
"1194",1953-04-08,0,0,"Neutral"
"1195",1953-04-09,0,0,"Neutral"
"1196",1953-04-10,0,0,"Neutral"
"1197",1953-04-11,0,0,"Neutral"
"1198",1953-04-12,0,0,"Neutral"
"1199",1953-04-13,0,0,"Neutral"
"1200",1953-04-14,0,0,"Neutral"
"1201",1953-04-15,0,0,"Neutral"
"1202",1953-04-16,0,0,"Neutral"
"1203",1953-04-17,0,0,"Neutral"
"1204",1953-04-18,0,0,"Neutral"
"1205",1953-04-19,0,0,"Neutral"
"1206",1953-04-20,0,0,"Neutral"
"1207",1953-04-21,0,0,"Neutral"
"1208",1953-04-22,0,0,"Neutral"
"1209",1953-04-23,0,0,"Neutral"
"1210",1953-04-24,0,0,"Neutral"
"1211",1953-04-25,0,0,"Neutral"
"1212",1953-04-26,0,0,"Neutral"
"1213",1953-04-27,0,0,"Neutral"
"1214",1953-04-28,0,0,"Neutral"
"1215",1953-04-29,0,0,"Neutral"
"1216",1953-04-30,0,0,"Neutral"
"1217",1953-05-01,0,0,"Neutral"
"1218",1953-05-02,0,0,"Neutral"
"1219",1953-05-03,0,0,"Neutral"
"1220",1953-05-04,0,0,"Neutral"
"1221",1953-05-05,0,0,"Neutral"
"1222",1953-05-06,0,0,"Neutral"
"1223",1953-05-07,0,0,"Neutral"
"1224",1953-05-08,0,0,"Neutral"
"1225",1953-05-09,0,0,"Neutral"
"1226",1953-05-10,0,0,"Neutral"
"1227",1953-05-11,0,0,"Neutral"
"1228",1953-05-12,0,0,"Neutral"
"1229",1953-05-13,0,0,"Neutral"
"1230",1953-05-14,0,0,"Neutral"
"1231",1953-05-15,0,0,"Neutral"
"1232",1953-05-16,0,0,"Neutral"
"1233",1953-05-17,0,0,"Neutral"
"1234",1953-05-18,0,0,"Neutral"
"1235",1953-05-19,0,0,"Neutral"
"1236",1953-05-20,0,0,"Neutral"
"1237",1953-05-21,0,0,"Neutral"
"1238",1953-05-22,0,0,"Neutral"
"1239",1953-05-23,0,0,"Neutral"
"1240",1953-05-24,0,0,"Neutral"
"1241",1953-05-25,0,0,"Neutral"
"1242",1953-05-26,0,0,"Neutral"
"1243",1953-05-27,0,0,"Neutral"
"1244",1953-05-28,0,0,"Neutral"
"1245",1953-05-29,0,0,"Neutral"
"1246",1953-05-30,0,0,"Neutral"
"1247",1953-05-31,0,0,"Neutral"
"1248",1953-06-01,0,0,"Neutral"
"1249",1953-06-02,0,0,"Neutral"
"1250",1953-06-03,0,0,"Neutral"
"1251",1953-06-04,0,0,"Neutral"
"1252",1953-06-05,0,0,"Neutral"
"1253",1953-06-06,0,0,"Neutral"
"1254",1953-06-07,0,0,"Neutral"
"1255",1953-06-08,0,0,"Neutral"
"1256",1953-06-09,0,0,"Neutral"
"1257",1953-06-10,0,0,"Neutral"
"1258",1953-06-11,0,0,"Neutral"
"1259",1953-06-12,0,0,"Neutral"
"1260",1953-06-13,0,0,"Neutral"
"1261",1953-06-14,0,0,"Neutral"
"1262",1953-06-15,0,0,"Neutral"
"1263",1953-06-16,0,0,"Neutral"
"1264",1953-06-17,0,0,"Neutral"
"1265",1953-06-18,0,0,"Neutral"
"1266",1953-06-19,0,0,"Neutral"
"1267",1953-06-20,0,0,"Neutral"
"1268",1953-06-21,0,0,"Neutral"
"1269",1953-06-22,0,0,"Neutral"
"1270",1953-06-23,0,0,"Neutral"
"1271",1953-06-24,0,0,"Neutral"
"1272",1953-06-25,0,0,"Neutral"
"1273",1953-06-26,0,0,"Neutral"
"1274",1953-06-27,0,0,"Neutral"
"1275",1953-06-28,0,0,"Neutral"
"1276",1953-06-29,0,0,"Neutral"
"1277",1953-06-30,0,0,"Neutral"
"1278",1953-07-01,0,0,"Neutral"
"1279",1953-07-02,0,0,"Neutral"
"1280",1953-07-03,0,0,"Neutral"
"1281",1953-07-04,0,0,"Neutral"
"1282",1953-07-05,0,0,"Neutral"
"1283",1953-07-06,0,0,"Neutral"
"1284",1953-07-07,0,0,"Neutral"
"1285",1953-07-08,0,0,"Neutral"
"1286",1953-07-09,0,0,"Neutral"
"1287",1953-07-10,0,0,"Neutral"
"1288",1953-07-11,0,0,"Neutral"
"1289",1953-07-12,0,0,"Neutral"
"1290",1953-07-13,0,0,"Neutral"
"1291",1953-07-14,0,0,"Neutral"
"1292",1953-07-15,0,0,"Neutral"
"1293",1953-07-16,0,0,"Neutral"
"1294",1953-07-17,0,0,"Neutral"
"1295",1953-07-18,0,0,"Neutral"
"1296",1953-07-19,0,0,"Neutral"
"1297",1953-07-20,0,0,"Neutral"
"1298",1953-07-21,0,0,"Neutral"
"1299",1953-07-22,0,0,"Neutral"
"1300",1953-07-23,0,0,"Neutral"
